method,condition,subject_id,slice_id,seed,num_steps,l_ss,likelihood_type,lambda,runtime_seconds,num_net_evals,nrmse,psnr,ssim,measured_kspace_err,heldout_kspace_err,nrmse_fullfov,psnr_fullfov,ssim_fullfov,brain_fraction,heldout_kspace_err_allcoef
M13,joint_extra_comp,2022101301,8,0,100,30.0,DPS,,14.874764680862427,100,0.1544041419630779,25.828975320287366,0.7303032814073809,0.26995164155960083,0.8282756209373474,0.3461173050091137,23.093767572142255,0.4334886674878451,0.269775390625,0.46822112798690796
M13,joint_extra_comp,2022101301,9,0,100,30.0,DPS,,14.128797054290771,100,0.15120811007905696,25.18808866300363,0.6839832130485182,0.2665823698043823,0.8420507311820984,0.3492499304380052,22.104693902778013,0.39374294890937034,0.272857666015625,0.4668303430080414
M13,joint_extra_comp,2022101301,10,0,100,30.0,DPS,,14.863253831863403,100,0.1545142385180031,25.615438317746868,0.6831563184492618,0.2529223561286926,0.8253684043884277,0.3456962229869576,22.801563743543397,0.39482171419044726,0.2729644775390625,0.4614882171154022
M13,joint_extra_comp,2022101302,8,0,100,30.0,DPS,,14.092087745666504,100,0.18548126976677434,23.14498278771657,0.7014472866302562,0.2717761695384979,0.8187257647514343,0.35254532447847925,22.06696632207661,0.4219304671477588,0.1457672119140625,0.4746173024177551
M13,joint_extra_comp,2022101302,9,0,100,30.0,DPS,,14.857917547225952,100,0.17171833992775679,22.99571283603789,0.6830612360267515,0.2597387731075287,0.8570520281791687,0.35496156049329336,21.371390949354414,0.38395675046756156,0.2483062744140625,0.46701309084892273
M13,joint_extra_comp,2022101302,10,0,100,30.0,DPS,,14.121867179870605,100,0.16931649121937842,24.288356379347707,0.6836603893786908,0.26988697052001953,0.8661881685256958,0.3425570260074169,22.43238052241803,0.43521306418030337,0.2863616943359375,0.47298118472099304
M13,joint_extra_comp,2022101303,8,0,100,30.0,DPS,,14.841693639755249,100,0.13669233764287966,25.0476283088761,0.8687969031960294,0.24037951231002808,0.8066427111625671,0.30580422691374143,24.135490120700887,0.4490906270874517,0.0517425537109375,0.4239742159843445
M13,joint_extra_comp,2022101303,9,0,100,30.0,DPS,,14.108754634857178,100,0.13217371062229952,26.026848604368766,0.8309093387251045,0.2427242547273636,0.8088223338127136,0.3123747079792269,23.694441318678233,0.4307611076502572,0.0641937255859375,0.4281545579433441
M13,joint_extra_comp,2022101303,10,0,100,30.0,DPS,,14.860121488571167,100,0.1319968222179476,25.190271082251165,0.8242000152779013,0.24574807286262512,0.7914866209030151,0.30943820928785676,23.885443459127217,0.45545690211288997,0.109771728515625,0.43291404843330383
M13,joint_extra_comp,2022112702,8,0,100,30.0,DPS,,14.112523555755615,100,0.14508143916592006,26.280355669152314,0.7210377219921653,0.2501365840435028,0.8238706588745117,0.33790208735638655,23.441098100574578,0.4041820286408095,0.2598114013671875,0.4451906085014343
M13,joint_extra_comp,2022112702,9,0,100,30.0,DPS,,14.856809139251709,100,0.1463601083052351,25.553398071535543,0.6642482206802396,0.2507927417755127,0.8574535846710205,0.34928199848755115,22.554494638625844,0.37108933343087,0.2509307861328125,0.45496946573257446
M13,joint_extra_comp,2022112702,10,0,100,30.0,DPS,,14.106266260147095,100,0.15117665830000707,25.18424339049096,0.6811400283028004,0.2488742172718048,0.8417943120002747,0.3338290492416984,23.156216293542894,0.4008307550562316,0.22802734375,0.44362571835517883
M13,joint_extra_comp,2022112704,8,0,100,30.0,DPS,,14.864174127578735,100,0.13607858178209525,27.473541988274203,0.7858345676068037,0.2540965974330902,0.8102103471755981,0.3128570287804811,24.606278613871417,0.4690955466010065,0.2573699951171875,0.44489505887031555
M13,joint_extra_comp,2022112704,9,0,100,30.0,DPS,,14.104421138763428,100,0.14149592203870046,27.140958269651932,0.735391465254618,0.2549360692501068,0.846222460269928,0.3305518996214579,23.943467086704125,0.4235852674548578,0.27520751953125,0.4570154845714569
M13,joint_extra_comp,2022112704,10,0,100,30.0,DPS,,14.866533994674683,100,0.14238637129416848,26.46122201483962,0.715295076339629,0.26027020812034607,0.8575777411460876,0.3212115936731039,23.74069297154614,0.4445383899986169,0.2538604736328125,0.4574294984340668
M13,joint_extra_comp,2022120401,8,0,100,30.0,DPS,,14.116834878921509,100,0.14754256706858623,26.248170862896863,0.7300160686366078,0.2617191672325134,0.8663532733917236,0.3316011457142276,23.378883634101047,0.4503272275867158,0.3004150390625,0.4678684175014496
